ind_id	pop_id	time	sampled	lat	lon	node1	node2	pop
45098	4	1122	True	43.4361695300443	20.1399031727749	29672	29673	EUR
14926	1	32305	True	39.8986521818158	62.0255674968123	11154	11155	OOA
40007	2	6979	True	55.0939713666262	56.8223554064381	26294	26295	EHG
37502	4	9418	True	47.0889880186036	23.4478208898325	24778	24779	EUR
34690	4	12184	True	48.7803839288635	9.50152269966699	23156	23157	EUR
26217	4	20550	True	50.6300396361229	23.5762250222151	18222	18223	EUR
10265	1	38100	True	43.2426318533266	61.1611589744777	7640	7641	OOA
25631	3	21173	True	40.5458533419446	35.1522416840144	17852	17853	ANA
29063	3	17718	True	40.4628064949762	33.4143827345211	19884	19885	ANA
30504	2	16332	True	60.067414478722	46.9076855986829	20734	20735	EHG
40212	3	6773	True	38.4582311867239	37.2435637598243	26418	26419	ANA
2964	1	47331	True	33.0286835096821	39.4828200977038	2176	2177	OOA
7567	1	41480	True	34.6516022850086	53.9754374696724	5640	5641	OOA
21332	2	25231	True	58.217708600608	57.2665478271515	15394	15395	EHG
42372	5	4231	True	54.7932662548746	27.9980748824647	27852	27853	YAM
18426	1	28055	True	40.5645955502493	58.4893710090436	13718	13719	OOA
14286	1	33124	True	38.9309210991808	63.2074566877175	10670	10671	OOA
29735	2	17058	True	54.922283498118	50.2421960015807	20286	20287	EHG
25548	3	21255	True	40.0738424859315	32.0027611215614	17802	17803	ANA
32044	2	14843	True	58.8854622841337	43.789692825782	21600	21601	EHG
18772	2	27852	True	61.843223228868	41.6079812567411	13840	13841	EHG
34370	4	12507	True	47.6058576872834	6.1740473167386	22962	22963	EUR
29127	3	17659	True	36.474429889933	37.8754538894718	19918	19919	ANA
4415	1	45475	True	30.689942752275	42.4284679110511	3258	3259	OOA
29662	2	17113	True	57.6697671600036	40.431705072239	20242	20243	EHG
10656	1	37604	True	38.1626350009145	62.5835272703817	7940	7941	OOA
810	1	49984	True	30.8603529445124	32.0337719489856	556	557	OOA
14866	1	32384	True	39.6631564690931	59.641802946223	11110	11111	OOA
37500	3	9444	True	38.2571095402372	36.9433706095035	24764	24765	ANA
28998	3	17783	True	37.2248321655352	37.7826571221224	19844	19845	ANA
20034	2	26553	True	55.19163846218	53.7585995917103	14604	14605	EHG
21941	4	24661	True	45.2281585515472	6.57566240124335	15704	15705	EUR
16149	1	30770	True	38.7445263894596	61.296961560035	12070	12071	OOA
42348	5	4261	True	49.834917925317	29.230080019758	27836	27837	YAM
32377	2	14497	True	57.5958327164531	52.7061863957058	21792	21793	EHG
30415	3	16426	True	39.4033166123028	28.5552964808183	20678	20679	ANA
12197	1	35627	True	41.4791432649846	59.4207017607375	9072	9073	OOA
10165	1	38214	True	37.9552326143899	62.0593053014253	7556	7557	OOA
26069	2	20743	True	60.206569561049	46.4137082891086	18146	18147	EHG
30351	4	16474	True	51.5212710873658	13.1299647447195	20652	20653	EUR
29444	4	17319	True	49.2108219653232	19.0256670514471	20118	20119	EUR
9147	1	39481	True	39.5449861685546	61.1649490649129	6812	6813	OOA
18559	1	27993	True	42.0281721533448	62.7886320429317	13766	13767	OOA
494	1	50387	True	28.9943596583589	30.9209141503603	326	327	OOA
3997	1	45997	True	28.162961188139	43.2780161593383	2940	2941	OOA
22148	3	24499	True	38.2051179482835	35.0259812752537	15810	15811	ANA
8954	1	39764	True	39.0540461180664	61.3230228888614	6668	6669	OOA
31594	2	15264	True	55.2519921050063	56.7733662549167	21338	21339	EHG
39811	2	7152	True	61.3355946422019	39.4639202264686	26186	26187	EHG
15102	1	32041	True	39.3586980402707	61.1004206628621	11284	11285	OOA
34427	2	12461	True	57.6281128877234	35.2347709580332	22996	22997	EHG
31572	2	15282	True	57.0598937983706	56.4548403841378	21326	21327	EHG
29691	4	17068	True	51.0864718754585	12.6322098847712	20276	20277	EUR
22629	2	24000	True	60.2704193605167	48.1697784548582	16098	16099	EHG
338	1	50575	True	30.4137972577237	34.4462031873639	206	207	OOA
33373	4	13535	True	50.4512368470187	24.6306114474694	22386	22387	EUR
29220	2	17559	True	56.4261583482916	46.1887594008777	19990	19991	EHG
31259	4	15566	True	43.9354271201409	10.4689371573357	21182	21183	EUR
578	1	50272	True	30.637730955666	36.3284267779452	386	387	OOA
16223	1	30669	True	38.8850730238794	62.1676018377619	12134	12135	OOA
31439	4	15389	True	44.8428947500057	5.58623966194058	21260	21261	EUR
9941	1	38457	True	38.7461602328473	59.4211234130081	7388	7389	OOA
39379	4	7590	True	52.6651723748235	13.7413633521794	25928	25929	EUR
5470	1	44164	True	31.3886231852498	49.0161010712789	4058	4059	OOA
3933	1	46075	True	30.3153166731509	45.3673550060042	2902	2903	OOA
3575	1	46561	True	28.396581794832	42.2721777089253	2640	2641	OOA
14175	1	33284	True	39.9222463139971	64.6419719161485	10588	10589	OOA
36363	4	10496	True	48.9953351464424	20.4116442333967	24130	24131	EUR
22310	3	24353	True	36.9047538594729	39.304990133286	15896	15897	ANA
1505	1	49155	True	28.3026165412882	37.7353749366161	1094	1095	OOA
30008	4	16800	True	47.1401688248986	-0.0641335115040313	20458	20459	EUR
2000	1	48478	True	30.9686750563187	39.8994230977027	1464	1465	OOA
12804	1	34874	True	39.6931434430198	64.6049755010581	9518	9519	OOA
42094	5	4587	True	50.3247861555963	36.5952509213967	27648	27649	YAM
44999	4	1267	True	50.2365194698413	13.2360786160603	29586	29587	EUR
38675	3	8298	True	38.2241616942346	37.353196155831	25474	25475	ANA
30040	3	16792	True	39.0724570747707	27.7813113096815	20464	20465	ANA
40783	5	6148	True	51.285229230537	40.9525334540103	26778	26779	YAM
34877	4	11995	True	45.0631815096236	20.3351541901248	23282	23283	EUR
23784	3	22885	True	38.373819694134	29.1675207358348	16758	16759	ANA
21187	2	25388	True	54.4096656290747	35.3953167561228	15306	15307	EHG
25989	3	20837	True	39.0959858911199	37.8962881382818	18074	18075	ANA
18059	1	28398	True	38.9731124596756	59.5849591042699	13500	13501	OOA
9412	1	39152	True	41.0220285477284	56.6135267672474	7020	7021	OOA
7118	1	42068	True	34.7937633964942	55.9833254509869	5308	5309	OOA
10305	1	38064	True	40.6809822308981	56.672924611235	7664	7665	OOA
6739	1	42540	True	34.7894753145401	56.1706792848323	5030	5031	OOA
41265	5	5635	True	52.8432728685991	45.2538707589232	27072	27073	YAM
20693	2	25862	True	58.6111431541478	49.950200619241	15000	15001	EHG
1511	1	49137	True	29.2692407256828	30.5775524156727	1106	1107	OOA
24046	3	22634	True	40.4383479851736	34.4395654369772	16928	16929	ANA
34143	3	12765	True	39.9007471531356	34.7292120164244	22820	22821	ANA
18865	2	27751	True	58.1115842538358	47.179994285195	13910	13911	EHG
41649	5	5162	True	51.9769986665478	33.4854008671867	27336	27337	YAM
