ind_id	pop_id	time	sampled	lat	lon	node1	node2	pop
24534	4	22195	True	44.5900574558948	18.7742290139805	17220	17221	EUR
23721	2	22927	True	57.3480022331826	50.8563575367968	16738	16739	EHG
10472	1	37847	True	40.7734562740366	55.0904924845603	7790	7791	OOA
5568	1	44041	True	30.6442137149785	48.4320763824703	4144	4145	OOA
16682	1	30082	True	41.9749132385845	59.6383304644954	12474	12475	OOA
45223	4	864	True	50.4443081238393	15.4836394739699	29798	29799	EUR
35456	4	11408	True	48.4057340445704	26.0255998307071	23614	23615	EUR
42218	5	4424	True	52.8146953108972	30.2091858009462	27734	27735	YAM
14343	1	33064	True	38.8908664571657	64.1745949023155	10714	10715	OOA
13328	1	34273	True	39.8712713261287	60.7839371908528	9934	9935	OOA
33685	4	13203	True	48.9377146030025	7.01573351295139	22572	22573	EUR
2790	1	47525	True	27.3181615243239	39.7765603151015	2042	2043	OOA
35494	2	11383	True	53.4727171758317	48.5309355863575	23624	23625	EHG
33022	2	13901	True	57.6610057081624	43.0209965002626	22178	22179	EHG
5751	1	43821	True	30.7563129782405	51.0481929439679	4272	4273	OOA
24762	2	22006	True	58.1973973517355	38.4043855417146	17348	17349	EHG
43514	5	3000	True	49.0572085817045	20.7543393536782	28582	28583	YAM
11518	1	36569	True	42.3072639041603	57.6553740041786	8584	8585	OOA
18914	3	27698	True	37.7379909916524	31.9648813206377	13934	13935	ANA
15273	1	31852	True	40.7116691766987	63.2175737891918	11396	11397	OOA
11051	1	37126	True	39.2635372249423	60.8972103440233	8214	8215	OOA
10469	1	37848	True	40.503723772717	56.7843849705131	7784	7785	OOA
41794	4	4990	True	50.0976192723103	15.8745034637631	27436	27437	EUR
5560	1	44062	True	31.7589414540219	51.5367607964867	4128	4129	OOA
9895	1	38523	True	39.7154410134609	61.9567625210055	7354	7355	OOA
36082	2	10785	True	55.5079713251542	55.7923891874888	23958	23959	EHG
29590	2	17163	True	56.6276313510217	52.9906746950022	20196	20197	EHG
42853	5	3655	True	53.8686992165632	32.5250525898633	28154	28155	YAM
10063	1	38337	True	43.2268570741482	61.1124233566243	7482	7483	OOA
16911	1	29792	True	39.6641452047016	63.5961202291423	12656	12657	OOA
5757	1	43807	True	29.6674130707702	53.1055222397956	4284	4285	OOA
31216	4	15601	True	45.7397043613389	5.57257548297244	21154	21155	EUR
10818	1	37431	True	38.8985887582008	63.1943040985598	8040	8041	OOA
45148	4	1016	True	49.5880494948338	19.000025720755	29720	29721	EUR
25876	2	20932	True	62.4656394134278	39.6055119164854	18006	18007	EHG
28044	3	18771	True	38.192372487622	38.8855636184757	19304	19305	ANA
34896	4	11968	True	46.0256589623164	20.358325105904	23294	23295	EUR
15851	1	31158	True	41.9649538635036	61.072778319326	11850	11851	OOA
8394	1	40438	True	40.5424710336006	56.672917778931	6252	6253	OOA
28223	2	18567	True	58.1960625440131	42.8486593572698	19404	19405	EHG
15472	1	31597	True	40.6400329179298	58.9413579360337	11550	11551	OOA
253	1	50724	True	28.9039458964661	31.0207408082629	132	133	OOA
29278	4	17488	True	49.0854278801265	6.01840758393605	20022	20023	EUR
18117	1	28324	True	41.3241197551708	63.2595218999943	13550	13551	OOA
28769	3	18011	True	39.8970767783759	32.1486650231062	19732	19733	ANA
43608	5	2881	True	48.6738665766681	20.5514265154142	28644	28645	YAM
28794	4	17972	True	53.5404256283149	18.6755892343199	19748	19749	EUR
8434	1	40377	True	38.4796966317076	54.9717642135399	6290	6291	OOA
19638	2	26952	True	55.0013446192419	50.1090205520697	14344	14345	EHG
6433	1	42895	True	31.7988357697132	55.6815258892983	4788	4789	OOA
30269	4	16536	True	45.4386221400024	15.1974381051169	20596	20597	EUR
23629	2	23021	True	57.9202383674474	55.0451846231976	16680	16681	EHG
